system_prompt,user_prompt,raw_tagged_input,raw_structured_input_json,model,checkpoint,adapter_path,phase,pipeline,audio_name,audio_path,reference_transcript,predicted_transcript,raw_model_output,row_wer,row_cer,row_rouge_l,row_token_f1,generation_runtime_sec,audio_duration_sec,error
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000141_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_205041-A!000014-000509.wav,"{""audio_name"": ""000141_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_205041-A!000014-000509.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000141_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_205041-A!000014-000509.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000141_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_205041-A!000014-000509.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000141_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_205041-A!000014-000509.wav,swiss_ambulance six one wind zero three zero degrees four knots runway three two cleared takeoff,swissim one six one wind zero three zero degrees four knots semi three two cleared to takeoff,swissim one six one wind zero three zero degrees four knots semi three two cleared to takeoff,,,,,1.6641047440934926,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000142_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_144339-B!001132-001424.wav,"{""audio_name"": ""000142_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_144339-B!001132-001424.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000142_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_144339-B!001132-001424.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000142_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_144339-B!001132-001424.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000142_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_144339-B!001132-001424.wav,climb to flight level one six zero sky travel four three two papa,navo five level one six zero s_k echo four three two up,navo five level one six zero s_k echo four three two up,,,,,1.2219348510261625,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000143_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_161248-B!000610-000934.wav,"{""audio_name"": ""000143_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_161248-B!000610-000934.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000143_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_161248-B!000610-000934.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000143_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_161248-B!000610-000934.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000143_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_161248-B!000610-000934.wav,one two one decimal eight five five swiss two zero six seven,one two one decimal eight five five cleared to zero six seven,one two one decimal eight five five cleared to zero six seven,,,,,1.0543400740716606,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000144_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_160746-B!000011-000472.wav,"{""audio_name"": ""000144_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_160746-B!000011-000472.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000144_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_160746-B!000011-000472.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000144_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_160746-B!000011-000472.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000144_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_160746-B!000011-000472.wav,we will taxi to sector blue when ready hotel charlie november,hotel taxi to sector blue when ready hotel charlie no,hotel taxi to sector blue when ready hotel charlie no,,,,,0.9882166290190071,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000145_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-B!000011-000311.wav,"{""audio_name"": ""000145_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-B!000011-000311.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000145_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-B!000011-000311.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000145_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-B!000011-000311.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000145_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-B!000011-000311.wav,hotel golf bravo is echo two at three thousand three hundred feet,hotel golf bravo is echo two three thousand three hundred degrees,hotel golf bravo is echo two three thousand three hundred degrees,,,,,1.0477292379364371,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000146_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210501_090436-A!000000-000603.wav,"{""audio_name"": ""000146_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210501_090436-A!000000-000603.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000146_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210501_090436-A!000000-000603.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000146_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210501_090436-A!000000-000603.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000146_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210501_090436-A!000000-000603.wav,sydney tower evening qantas seventy seven zero one now at three international,sydney tower evening qantas seventy seven zero one now waiting to land,sydney tower evening qantas seventy seven zero one now waiting to land,,,,,1.3718900599051267,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000147_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_151837-A!000323-000584.wav,"{""audio_name"": ""000147_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_151837-A!000323-000584.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000147_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_151837-A!000323-000584.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000147_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_151837-A!000323-000584.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000147_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_151837-A!000323-000584.wav,roger able confirm behind,roger echofa echo confirmed by,roger echofa echo confirmed by,,,,,0.720713694114238,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000148_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210503_203710-B!000488-000941.wav,"{""audio_name"": ""000148_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210503_203710-B!000488-000941.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000148_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210503_203710-B!000488-000941.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000148_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210503_203710-B!000488-000941.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000148_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210503_203710-B!000488-000941.wav,taxi between anchors via foxtrot oscar mike echo lima echo,taximemuheszech golfresree st-ray hotel scale mike alowl lima f_f_h,taximemuheszech golfresree st-ray hotel scale mike alowl lima f_f_h,,,,,1.7675395868718624,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000149_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_110845-B!000007-000252.wav,"{""audio_name"": ""000149_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_110845-B!000007-000252.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000149_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_110845-B!000007-000252.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000149_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_110845-B!000007-000252.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000149_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_110845-B!000007-000252.wav,passing one three thousand seven eight <hes> five two eight,pou sixk three thousand seven eighty five <dney five x two,pou sixk three thousand seven eighty five <dney five x two,,,,,1.2062635940965265,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000150_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_132353-A!000000-001451.wav,"{""audio_name"": ""000150_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_132353-A!000000-001451.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000150_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_132353-A!000000-001451.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000150_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_132353-A!000000-001451.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000150_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_132353-A!000000-001451.wav,hotel bravo kilo golf november berne tower hello q_n_h one zero two seven enter via route zulu runway three two in use traffic rega helicopter <hes> just <hes> abeam gerzensee leaving direction thun indicating four thousand five hundred feet not verified opposite,hotel bravo kilo golf november turn taurus landing que_n_ht) <<) 20 five hundred five not verified o pl final,hotel bravo kilo golf november turn taurus landing que_n_ht) <<) 20 five hundred five not verified o pl final,,,,,2.4313333940226585,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000151_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_161808-A!001346-001504.wav,"{""audio_name"": ""000151_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_161808-A!001346-001504.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000151_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_161808-A!001346-001504.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000151_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_161808-A!001346-001504.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000151_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_161808-A!001346-001504.wav,i do confirm,hotel confirmed,hotel confirmed,,,,,0.3552433270961046,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000152_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_105217-A!000000-000409.wav,"{""audio_name"": ""000152_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_105217-A!000000-000409.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000152_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_105217-A!000000-000409.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000152_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_105217-A!000000-000409.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000152_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_105217-A!000000-000409.wav,speedbird eight five five praha radar identified climb flight level one six zero,papa eight two five five five three hotel radar identified for flat level one six zero,papa eight two five five five three hotel radar identified for flat level one six zero,,,,,1.4504606870468706,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000153_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210424_180809-D!000013-000390.wav,"{""audio_name"": ""000153_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210424_180809-D!000013-000390.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000153_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210424_180809-D!000013-000390.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000153_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210424_180809-D!000013-000390.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000153_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210424_180809-D!000013-000390.wav,hotel oscar yankee request <hes> orbit to the right for spacing,hotel oscar echo new york no working to the right four five six,hotel oscar echo new york no working to the right four five six,,,,,1.218156275805086,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000154_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_125136-A!000000-000649.wav,"{""audio_name"": ""000154_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_125136-A!000000-000649.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000154_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_125136-A!000000-000649.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000154_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_125136-A!000000-000649.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000154_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210420_125136-A!000000-000649.wav,hotel bravo zulu oscar bravo berne tower enter control zone via route whiskey and say your program again,hotel bravo zulu oscar bravo bern t controls and via route whiskey and saysay> qro program again,hotel bravo zulu oscar bravo bern t controls and via route whiskey and saysay> qro program again,,,,,1.9480673249345273,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000155_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_174652-A!000944-001211.wav,"{""audio_name"": ""000155_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_174652-A!000944-001211.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000155_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_174652-A!000944-001211.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000155_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_174652-A!000944-001211.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000155_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_174652-A!000944-001211.wav,climb to flight level one six zero,clantas two to level one six zero zero,clantas two to level one six zero zero,,,,,0.8589040299411863,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000156_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-A!000331-000516.wav,"{""audio_name"": ""000156_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-A!000331-000516.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000156_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-A!000331-000516.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000156_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-A!000331-000516.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000156_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210503_130423-A!000331-000516.wav,golf bravo straight in two five number one,osbr bravo three and two five number one,osbr bravo three and two five number one,,,,,0.922818903811276,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000157_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210425_162033-A!000021-000808.wav,"{""audio_name"": ""000157_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210425_162033-A!000021-000808.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000157_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210425_162033-A!000021-000808.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000157_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210425_162033-A!000021-000808.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000157_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210425_162033-A!000021-000808.wav,hotel delta lima via bravo then taxi your discretion blue sector if it is full green four is available,hotel delta lima via bravo then taxi your discretion blue sector if it's full greenhes> q is available,hotel delta lima via bravo then taxi your discretion blue sector if it's full greenhes> q is available,,,,,1.8428331890609115,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000158_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210423_083403-A!000017-000211.wav,"{""audio_name"": ""000158_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210423_083403-A!000017-000211.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000158_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210423_083403-A!000017-000211.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000158_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210423_083403-A!000017-000211.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000158_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210423_083403-A!000017-000211.wav,number two looking out for number one hotel hotel,number two looking climb number one hotel echoscar,number two looking climb number one hotel echoscar,,,,,0.8526804300490767,,
